user_id,item_id,cat_id,seller_id,brand_id,time_stamp,action_type
261426,245951,737,3904,3876.0,0610,0
414713,626355,1389,428,4138.0,1018,0
408512,1105904,180,2375,2470.0,1111,2
340470,818463,1577,3491,3969.0,0827,0
143146,258678,1238,3828,1446.0,1111,0
11665,1081033,267,1609,6326.0,1021,0
91748,761669,1238,4271,2884.0,1018,0
150549,977881,1467,1192,6481.0,1014,0
70136,501913,756,449,1869.0,1017,0
367990,949163,624,1135,620.0,0818,0
14116,447891,1467,1780,7732.0,0821,0
18477,903557,1505,944,7370.0,0807,0
59427,76193,1505,3972,3212.0,0802,3
135799,113939,247,2537,6066.0,1111,0
70028,735714,1095,4688,4623.0,0907,0
377697,559206,656,3578,3091.0,0820,0
230165,532637,662,465,1797.0,0919,0
226340,840624,1591,4321,2018.0,0909,0
213946,1101424,1401,3326,6585.0,0907,3
288747,942317,1467,3473,3305.0,1018,0
285930,248600,184,2032,4367.0,0607,0
85492,618784,177,3155,5013.0,0624,0
7008,731326,177,267,1181.0,1014,0
285573,982844,786,3383,7619.0,0927,0
161271,638010,1213,4324,6699.0,0704,0
203863,611025,1401,686,6142.0,0919,0
212888,217760,276,1595,5800.0,1110,0
407866,945241,662,1866,1570.0,0607,0
381193,1064454,178,2592,3074.0,0905,0
311674,116450,662,4044,82.0,0520,0
31882,378838,662,2251,8036.0,0602,0
402999,298528,300,598,8351.0,1031,0
123900,439542,821,3828,1446.0,0826,0
48600,345784,420,1892,6585.0,0925,0
10152,1028042,242,3251,3549.0,1102,3
383118,1104889,530,1495,7551.0,1111,0
167931,549225,662,3828,1446.0,0826,0
14672,159689,1429,895,4435.0,1017,0
65686,702601,883,1258,2548.0,1007,0
207578,446263,1197,2200,4937.0,0815,2
391494,242241,1188,4773,3424.0,0804,0
227540,739348,612,1583,7774.0,1111,0
160124,81392,1397,643,968.0,0828,0
289025,909934,389,1835,1374.0,1111,0
244940,35833,823,1358,966.0,1110,0
99905,735196,1142,4557,1096.0,0730,0
8930,556061,662,524,4655.0,0608,0
200531,727941,389,2963,6803.0,1108,3
290114,803615,1349,774,7279.0,0715,0
160841,495767,351,3861,4290.0,0523,0
269344,754779,1591,2101,1191.0,0823,0
411695,12798,1526,2632,264.0,1106,0
372324,4495,119,3836,6851.0,0916,0
191184,167879,1349,1921,8349.0,0801,2
347725,414054,229,250,754.0,1111,0
104213,429422,1648,1636,2723.0,1010,0
100352,1023382,1505,4700,3526.0,0604,3
15051,92321,389,1393,4705.0,1106,0
195203,492566,1397,1393,4705.0,0828,0
303087,61845,331,1749,7355.0,1111,2
174299,573611,384,2077,3370.0,1005,0
280578,809148,602,420,4953.0,0605,0
104469,322344,407,2821,6236.0,1111,0
31264,943745,389,4044,82.0,1109,0
252826,1100905,389,3098,5545.0,1111,0
236212,28186,1401,4170,3964.0,1111,2
181504,85842,407,158,99.0,0622,0
393082,936462,1142,606,376.0,1104,0
112881,529028,1095,1674,7819.0,0725,0
262141,641550,1150,1068,4073.0,1111,0
176140,479702,177,11,7941.0,1110,0
325497,564622,664,4043,7178.0,1111,0
219853,167298,302,4847,4276.0,0612,3
248758,95177,812,1634,6984.0,0905,0
61156,27353,464,1742,7885.0,0726,0
208051,293281,602,2403,8417.0,1111,0
3646,471243,993,2956,4290.0,1111,2
123900,1058960,1467,1277,4866.0,0914,0
389072,995817,737,556,4252.0,0820,0
5027,379768,1213,2823,1128.0,0722,0
124883,622295,883,3560,2446.0,1027,0
276938,31174,1252,1860,918.0,1010,0
243140,1061190,389,4246,2581.0,1111,0
335012,859726,629,2639,7063.0,1007,0
163768,270315,389,4924,856.0,1022,0
277071,262939,1238,3760,3738.0,1023,0
364292,78198,1095,930,1548.0,0626,0
144473,1003534,1389,1861,4083.0,1111,0
291124,607911,707,3175,7938.0,0909,0
114542,102103,737,3574,8107.0,1111,0
278341,1007997,662,1674,7819.0,0623,0
179386,1071069,777,4600,1578.0,1111,0
93662,983501,500,2687,5084.0,1111,0
245348,448709,656,3063,3521.0,1108,3
76245,631606,1023,1582,7141.0,0921,0
244978,664356,632,986,1999.0,0917,0
380351,914885,1095,1340,1981.0,1001,0
124889,882686,389,3497,6735.0,1111,0
107719,751264,662,1240,1260.0,0601,0
219549,1077657,1142,1967,4130.0,1031,0
174608,912479,993,1,1662.0,1111,0
10834,455241,1661,861,5337.0,0610,0
59275,240655,601,3753,549.0,1019,0
163743,1089582,35,1203,2652.0,0528,0
23583,1010508,1047,4317,6695.0,0628,0
196369,990543,229,4160,7577.0,1110,0
393785,481689,662,3760,3738.0,0903,0
167540,554821,178,3491,3969.0,0809,0
11222,566770,297,1065,7972.0,1111,0
339402,462589,1553,1393,4705.0,1107,0
372668,512079,11,2173,4562.0,0526,0
170825,100869,35,1370,1831.0,0913,2
278063,511953,648,2566,821.0,1111,3
63198,540948,1290,2915,2503.0,0912,0
232047,791147,1467,2883,4380.0,0622,0
252759,435795,1142,3828,1446.0,1107,0
325482,1101828,300,708,7430.0,1106,0
38454,58887,656,1550,5715.0,1109,3
273907,592797,276,361,5735.0,1111,0
298980,537937,154,527,6423.0,0711,0
205064,179298,5,4282,7892.0,1111,0
110268,528401,500,742,1016.0,1109,0
126767,1009783,218,1413,4696.0,0721,0
385613,447118,1025,2876,5178.0,0526,0
222979,833856,1208,171,8243.0,1011,2
66403,703590,1577,2213,6946.0,0605,0
256807,263259,1438,2547,6769.0,0904,3
106839,1036105,420,4951,69.0,1111,0
303885,135851,656,4257,543.0,1111,0
365483,150510,389,606,376.0,1012,3
413684,485864,1188,4395,1618.0,0624,0
254249,1059457,993,2934,8258.0,1111,0
215606,40343,662,412,4396.0,1009,0
18752,15173,555,4538,8238.0,0607,2
90346,931580,662,1272,3489.0,0906,0
251497,509486,1208,1113,7944.0,0903,0
47282,39744,1023,1963,6109.0,1111,0
22362,1089782,1174,3215,5482.0,1104,0
167948,125583,1238,2468,1392.0,0522,0
81912,548336,1401,4171,2828.0,1111,0
147097,1035164,124,184,1360.0,1111,0
4913,513813,898,983,7995.0,1111,0
264604,79711,1238,12,1667.0,1022,0
398216,120366,1500,411,4543.0,0805,0
5809,177111,295,3951,7725.0,1111,3
91796,241828,177,880,2781.0,0701,0
378539,67897,1349,184,1360.0,1111,0
74055,958109,154,1272,3489.0,1111,0
269427,754601,119,111,5659.0,1028,0
361589,477550,662,1138,4104.0,0703,0
214876,2684,154,4924,856.0,0715,0
53175,431197,389,4173,5376.0,1111,0
186913,290662,1438,2972,5176.0,1030,0
389702,1066322,1577,655,3821.0,0623,0
338236,830256,320,843,2676.0,1029,0
300234,416103,1438,2739,6391.0,1027,0
267178,129937,1130,1679,7931.0,1103,0
282993,1056715,1505,3760,3738.0,0830,0
70257,979757,1554,1745,6407.0,1105,0
20902,763610,1034,798,385.0,1110,0
83216,1002449,1238,1565,560.0,0518,2
144132,257254,1188,4218,3700.0,0722,0
123839,95758,662,1272,3489.0,0705,0
297051,241779,1142,1043,7164.0,1020,0
372310,976795,389,2582,7208.0,1111,0
129443,494884,1280,3183,8235.0,1109,0
174447,1111319,662,191,1766.0,0920,0
392166,287695,389,2925,5999.0,1111,0
397947,54144,1553,4954,3712.0,1111,0
333207,759277,656,2781,5683.0,1105,0
358201,1084557,1397,3200,3751.0,0630,0
287751,749876,1188,4472,7283.0,1109,0
297418,903834,1577,3698,2104.0,0513,3
111534,861758,825,3078,2276.0,1111,0
168898,758102,614,2631,2856.0,0726,0
5874,102979,1213,4562,3971.0,0711,0
56989,778237,1252,2824,4290.0,1111,0
283816,1098009,1075,4198,2379.0,0927,0
46701,1105651,1540,1228,7586.0,1111,2
51200,710073,120,962,2046.0,0822,0
268986,154741,737,4106,391.0,1104,0
162936,290896,1467,1603,7808.0,1012,0
223853,267202,320,3437,4827.0,0828,0
154319,884832,247,2459,5334.0,0624,0
50983,1081284,1238,331,4094.0,0930,0
260470,1010669,1518,4287,6349.0,0911,0
408814,21980,1349,1503,6065.0,1105,0
214479,54546,1604,3760,3738.0,0714,0
24866,351194,612,1662,1358.0,1008,0
240893,682106,420,1,1662.0,1111,2
27585,690318,247,4043,7178.0,1110,3
132239,1092047,1505,780,516.0,0725,0
20301,836579,993,1784,7936.0,1022,0
200516,58715,662,1340,1981.0,0524,0
321200,60238,895,4012,2449.0,0920,0
40100,17392,1200,4565,4358.0,1111,2
346527,355526,756,3614,4267.0,0730,0
345727,446114,2,2642,2853.0,1111,0
74685,264748,1095,3511,4254.0,0910,0
164961,713878,1079,4166,7407.0,1023,2
323387,154608,1505,1292,4985.0,0902,0
293613,995822,389,2676,3997.0,1111,2
280445,846404,1208,4766,4360.0,1111,0
125345,536160,1142,4869,2902.0,1105,0
134161,689531,389,3817,7249.0,1010,3
332962,983368,1505,1102,1214.0,0705,0
337312,359857,300,3518,4805.0,1109,0
90321,221082,351,840,2668.0,0828,0
29653,792016,737,3718,3169.0,0620,0
348438,649601,307,2599,931.0,0714,0
236609,417352,1142,4347,6975.0,0913,0
165789,21473,1577,757,3143.0,1110,0
338434,671759,1142,1487,6445.0,1031,0
256226,613455,933,964,8397.0,0925,0
242535,221097,1505,3828,1446.0,1111,0
189956,227816,821,1704,5581.0,0921,0
320782,1037286,1326,3904,3876.0,0623,3
300408,1075102,497,2915,2503.0,1022,0
65295,428210,1142,28,4446.0,1110,0
88133,1029826,662,4094,7749.0,1111,0
174898,76480,154,2244,6556.0,0923,0
364988,575042,35,1875,2714.0,0529,2
196935,399401,1213,4459,6441.0,0619,0
218888,414236,1397,625,752.0,1018,0
143600,266392,1577,2412,4801.0,0821,0
147927,1080587,1021,132,2274.0,0827,0
345469,474670,389,606,376.0,1031,0
47019,617597,662,1704,5581.0,0904,0
176970,613725,302,1663,4874.0,0603,0
317820,225902,177,2173,2252.0,1111,0
190638,388113,629,3845,3156.0,0902,0
189107,1041896,662,606,376.0,0917,0
411380,518710,1450,83,1947.0,1027,0
99935,784576,477,346,3486.0,1111,0
240831,641350,933,1,1662.0,0818,0
265696,647471,555,305,385.0,1111,0
319651,455077,530,2597,3004.0,1111,0
239710,727941,389,2963,6803.0,1110,0
399383,125913,1577,606,376.0,1017,0
51357,721519,1604,2292,7537.0,0522,2
190537,198112,1075,3022,6811.0,0606,0
62553,306579,1611,3556,1236.0,1022,0
172857,846404,1208,4766,4360.0,1110,0
263267,855105,1028,2103,7253.0,1111,0
351836,696593,1208,422,2276.0,0906,0
224500,48453,1591,527,6423.0,1027,0
44091,660285,177,1480,7069.0,0626,0
73409,1092499,662,974,3738.0,0703,0
387613,1062331,656,1143,5350.0,1016,0
277511,453862,968,4922,5889.0,1111,0
287107,60956,1280,2433,4585.0,0815,0
403708,1004861,614,2385,5795.0,0916,0
328714,1050102,1349,1457,3650.0,0527,0
32243,496979,737,1234,3828.0,0627,3
345915,455573,1389,234,5184.0,1104,0
402129,989610,845,3139,6762.0,0814,0
203550,783997,1349,184,1360.0,1111,0
36780,305705,154,3338,1698.0,1002,0
143330,653934,1431,2595,8289.0,0829,3
279048,222878,177,219,1818.0,1105,3
57362,4345,178,3933,3164.0,1031,0
126320,415092,464,2410,720.0,0606,0
227351,518812,812,2639,7063.0,0617,0
275880,141788,1505,3491,3969.0,0526,0
290826,20612,1238,144,3945.0,1109,0
33585,485676,1577,4978,4747.0,1108,0
191659,363620,664,1131,2350.0,1109,0
116096,243553,1658,1196,2619.0,1017,0
243170,243688,351,1892,6585.0,1109,0
132238,192265,737,3234,5353.0,1107,0
244747,743217,1219,3996,8121.0,0927,0
360362,462356,1438,3125,7118.0,1103,0
128284,1047472,1467,3578,3091.0,0828,0
9534,739076,737,656,4465.0,0914,0
26764,838894,933,1523,7546.0,0810,0
290466,790491,1188,969,2852.0,1023,0
252160,466999,1611,4845,3345.0,1108,0
385418,7915,1349,3376,1360.0,0923,0
16678,211563,664,2193,5052.0,1111,0
284239,482553,1326,3860,4773.0,1109,0
343906,486062,766,3105,2740.0,0912,0
391307,1104886,1577,4434,7204.0,0524,0
333987,575495,1181,1557,1152.0,1111,0
146342,81,1271,1890,5683.0,0614,0
129798,922777,821,527,6423.0,0731,0
412422,837545,1604,3463,1972.0,1030,3
239572,784134,662,4976,6143.0,1111,3
397909,1017024,662,3432,5093.0,0717,0
286361,446235,1142,742,1016.0,1105,0
404276,429971,1095,1102,1214.0,1110,3
6616,1073911,1505,1102,1214.0,0626,0
85680,792061,1181,4760,247.0,1109,0
265014,901883,662,3695,2746.0,1014,0
377939,1046149,1438,213,277.0,1101,0
270824,335531,1095,1393,4705.0,0601,3
276512,949297,993,2677,1579.0,1111,0
134091,1015497,1357,4298,924.0,1111,0
339707,188343,384,829,7719.0,1111,2
381303,745940,602,2403,8417.0,0605,0
211366,448812,351,1,1662.0,0718,0
110713,960136,1181,4845,3345.0,1111,0
152405,998842,384,2991,8235.0,0529,0
45085,997039,1505,1583,7774.0,0625,0
107340,677111,464,523,3312.0,0704,0
74433,194002,821,3677,5434.0,0718,0
148933,614498,1290,3326,6585.0,0714,2
418358,133105,35,1634,6984.0,0617,0
119140,171205,662,1043,7164.0,0625,0
247274,420364,944,2640,1866.0,0829,0
61216,791322,602,1188,7093.0,0807,0
97871,228773,389,3698,2104.0,1026,0
193566,384350,1208,1719,2276.0,0730,0
37987,872196,1577,3698,2104.0,1020,0
253341,16603,389,4094,7749.0,1111,0
101080,887072,737,3019,8045.0,1106,0
283500,899200,389,2412,4801.0,0916,0
413379,899203,1188,3756,8106.0,0524,0
304337,1102072,962,4043,7178.0,1111,0
32938,1106878,242,1345,8396.0,0626,0
378560,378779,1577,2101,1191.0,0904,0
73138,496318,389,3698,2104.0,1111,0
350158,195478,1213,1535,8411.0,1111,0
358557,923460,464,506,7500.0,0817,0
170093,414773,601,4012,7463.0,0730,0
347340,871399,177,2823,1128.0,0607,0
303610,16435,1142,2721,3954.0,1111,0
253552,761283,1525,1308,7457.0,1111,2
129443,951130,1280,2700,5476.0,1103,0
121713,917284,1208,1113,7944.0,1110,0
167671,42873,1023,4127,4874.0,0921,0
43708,1087799,1142,461,1859.0,1108,0
378721,319709,407,1087,6443.0,0621,0
316279,215585,1256,4570,6864.0,1101,3
280990,271208,992,2465,4505.0,1104,0
175553,755622,614,1783,5041.0,0711,0
423090,642474,1252,1860,918.0,1111,0
338639,726427,276,3216,2516.0,0909,0
319592,1039535,737,2518,1459.0,0923,3
144719,102716,1505,3218,3978.0,0626,0
111488,194259,662,3970,125.0,1024,0
331263,29053,821,1663,4874.0,0813,0
130606,883687,662,628,2184.0,0819,3
408919,829311,602,874,7893.0,0721,2
223526,628774,756,1218,3943.0,1111,0
308601,499898,614,4605,7622.0,0714,0
319573,759459,662,1043,7164.0,0830,0
96948,722242,389,4509,4365.0,0827,0
199047,472017,387,527,6423.0,1025,0
387623,907676,737,1446,6032.0,1110,0
115518,957021,1142,4509,4365.0,1108,0
12475,605376,1023,3734,2045.0,1111,0
208361,257367,197,2570,5907.0,1110,0
173089,463477,1095,4475,3174.0,0809,0
362955,257193,1438,2404,4422.0,1031,2
236335,637172,602,420,4058.0,0626,0
289390,480382,662,3497,6735.0,1022,0
122849,537067,1389,342,947.0,1111,2
43832,925760,992,4818,7606.0,1111,0
347241,773126,1438,660,4940.0,1110,2
75271,1014705,387,1951,932.0,1110,0
282593,18787,1048,2371,6065.0,0829,0
56906,159550,812,3215,5482.0,0808,0
197226,206069,656,2444,1653.0,1103,0
69098,1061752,500,384,780.0,0901,0
360613,132867,384,2991,8235.0,0520,0
303356,999567,1397,2542,1685.0,1012,3
344978,415907,737,3727,6816.0,0625,0
124286,635441,177,1480,7069.0,1111,0
263172,68918,946,1418,7141.0,1111,0
6885,616656,1438,310,8231.0,1111,0
236891,1015903,748,215,3969.0,1017,0
404026,167274,22,1641,5067.0,0611,0
120064,729259,1095,2387,6040.0,1111,3
396214,129323,1389,3460,3329.0,0902,2
290002,643230,737,4249,3238.0,1110,0
148086,691333,1252,128,8473.0,0905,0
140754,847012,1188,2048,1032.0,0707,0
28775,1086971,1577,890,4978.0,1109,0
160610,936203,1208,4644,8235.0,1111,0
289006,376501,136,1805,6939.0,0701,0
91352,983831,1467,759,338.0,1025,0
40545,739959,420,2639,7063.0,1104,0
51167,78824,1208,4445,2761.0,1110,0
351895,191649,389,4143,4594.0,1107,0
154954,770662,1208,1535,8411.0,1030,0
415632,1055365,1174,3916,637.0,0928,0
113066,306760,664,684,2788.0,1107,0
174662,731144,1100,2076,1283.0,1109,3
223714,224624,1469,3621,4655.0,1111,0
13788,464190,1611,4282,7892.0,1111,0
12833,79061,821,3760,3738.0,1111,0
230619,486101,1505,1393,4705.0,0626,0
241699,391593,389,4044,82.0,1024,0
1640,1052792,119,2193,7707.0,0825,0
241704,438874,151,4410,4476.0,1108,0
318381,695605,821,414,4299.0,1015,0
69529,663421,295,4042,398.0,0530,0
344021,17144,420,1784,7936.0,1004,2
21583,459748,1349,659,7279.0,0804,0
141479,558845,1611,834,5360.0,1031,0
247812,1077961,602,2336,4382.0,0909,0
314134,215007,1271,1576,3589.0,1018,3
183738,825833,962,1426,6164.0,1107,0
211821,788424,1075,2468,1392.0,1111,0
144907,545735,662,4976,6143.0,0903,0
107842,324863,35,4267,6046.0,0723,0
217968,1030097,1095,4143,4594.0,1111,0
2275,995817,737,556,4252.0,0523,0
386534,288861,407,1595,5800.0,0625,0
56233,115046,1349,4301,3650.0,1103,0
295240,816207,464,3577,479.0,0717,0
136138,215563,276,1816,2044.0,1111,0
301759,718691,933,965,3791.0,1111,0
168825,483945,707,1574,6615.0,0911,0
16357,884472,4,167,1883.0,0929,0
177081,448675,730,1274,3998.0,0802,0
24225,1075399,1028,1,1662.0,1030,0
357112,656005,177,491,2814.0,1004,0
223532,253168,812,1038,2584.0,0829,0
26812,545141,152,4180,1346.0,0621,0
392777,616844,662,461,1859.0,1031,0
363640,143876,662,3828,1446.0,1102,0
224462,271003,1147,1131,2350.0,1108,0
421629,847843,177,2912,1404.0,1108,3
112739,9105,1656,638,1444.0,1102,0
224134,671970,1326,329,8235.0,0723,0
300561,426567,307,598,8351.0,0626,3
190498,192888,662,461,1859.0,1030,0
106940,782985,656,3760,3738.0,1015,0
287733,158235,1505,275,2375.0,0913,0
82542,396401,499,4049,5335.0,1111,2
35597,704118,530,2443,3654.0,1110,0
373073,669672,1644,4846,7521.0,0603,2
178618,38059,252,375,1164.0,1110,0
45131,280065,267,3862,4876.0,0827,0
205375,391445,1203,347,240.0,0828,0
116589,61518,1118,2371,6065.0,0926,0
320963,190189,602,2336,4382.0,0831,0
327665,23856,4,2743,4475.0,0728,0
178890,768194,407,4481,3077.0,1010,0
422810,676215,555,1727,3968.0,1008,0
335825,898630,898,4950,2946.0,0802,0
155719,94723,1401,1145,8411.0,0603,0
317885,701824,1238,1102,1214.0,0921,0
123268,67897,1349,184,1360.0,1109,0
362981,696103,1213,1250,5748.0,0929,0
218195,164477,1213,4255,1573.0,0803,0
75477,874787,1505,3491,3969.0,0603,0
120260,686717,1591,3828,1446.0,0829,0
328968,176534,276,361,5735.0,1108,0
447,104571,1389,1776,5975.0,0616,0
287291,757406,389,751,4226.0,1111,0
352896,81360,664,2537,6066.0,1111,2
376313,240016,204,4045,3929.0,1111,0
251559,145684,1505,3160,4065.0,1030,0
295394,807126,1181,1963,6109.0,1023,0
248682,1005430,1023,2813,5818.0,1111,0
207428,54663,602,2135,5748.0,0913,0
167033,1086415,1213,1058,3369.0,1111,0
219723,795704,1604,2834,768.0,0826,0
70118,983387,1174,4245,6331.0,0905,0
204278,262268,662,3204,6808.0,1018,0
165511,1073001,119,4919,3193.0,1111,0
213456,175151,1100,2076,1283.0,1102,3
135300,823667,656,173,4509.0,1111,0
263663,61475,180,1679,7931.0,0824,3
330068,808190,1188,1687,6296.0,1005,0
124,35323,1505,1822,2808.0,0522,0
343566,749044,896,3044,7276.0,0913,0
136477,1004098,883,1469,2446.0,0604,0
322406,413046,1129,3205,2270.0,1020,0
112868,300100,1130,3565,2343.0,1111,0
74897,97490,1577,2620,7103.0,1110,3
48562,197709,1271,380,8303.0,0527,0
400198,495877,369,71,2462.0,1103,0
237462,838834,1611,1085,8325.0,0925,0
299783,121030,1591,919,8000.0,0702,0
1319,1014360,662,2303,7011.0,1109,0
405125,489438,1142,2179,6741.0,1106,0
95854,588643,993,1875,2714.0,1106,0
166004,657374,1271,56,1277.0,0608,0
109737,45586,656,4257,6742.0,1111,0
114591,783997,1349,184,1360.0,1111,0
268765,320327,1611,3734,2045.0,1111,2
378958,1098595,737,1953,4073.0,1014,0
340470,831665,119,752,198.0,0813,0
408779,962313,664,684,2788.0,1111,3
214589,178461,389,3760,3738.0,1111,0
164910,665003,1174,4234,5674.0,1018,0
199761,684888,992,725,5058.0,1025,2
293124,362953,351,1892,6585.0,1106,0
375746,717309,883,2031,2446.0,1022,0
412272,664845,662,4847,4276.0,0619,0
223288,372798,1438,1557,1152.0,1021,0
106217,930809,1577,4752,6938.0,0914,0
338339,609526,1611,3365,7524.0,1010,0
379575,635223,1591,4335,649.0,0910,0
121506,1037106,1505,2246,394.0,0620,0
124809,709500,1090,485,2891.0,0602,0
162970,295473,1580,2669,3776.0,1029,0
59530,213297,1389,4394,1151.0,1111,0
336397,688384,1329,2808,3519.0,1030,0
204250,416858,1349,1503,6065.0,1111,0
154678,1059899,614,2385,5795.0,1102,0
60901,21131,154,1721,6836.0,0828,0
33621,786571,236,2792,2431.0,1111,0
186292,226595,351,503,4143.0,1016,0
317908,455673,656,173,4509.0,1108,0
234888,696384,756,1218,3943.0,1111,0
210601,732172,662,4173,5376.0,0725,0
255606,880062,1028,4467,2840.0,0906,0
212250,371942,602,924,3422.0,0627,0
345327,663045,1397,1810,6848.0,0806,0
13677,9373,1142,1102,1214.0,1111,0
337933,571049,662,830,6866.0,0627,0
413061,852646,407,4798,4120.0,0617,0
150981,127654,662,3349,3358.0,0730,0
127423,69051,1339,44,7725.0,1010,0
281854,682003,1401,1038,2584.0,1111,0
299329,668225,664,4494,7455.0,1110,0
223667,465311,656,173,4509.0,1111,0
248271,959462,1130,3647,3019.0,1110,0
325186,938531,1401,964,8397.0,1011,0
272070,532245,656,4254,3661.0,1111,0
424118,54724,267,2526,2594.0,0603,0
358013,13082,1188,3850,7474.0,1111,0
2221,73839,1505,2720,1005.0,0626,0
318592,7915,1349,3376,1360.0,0923,0
162490,410825,834,4851,3878.0,0715,0
128079,15287,500,1102,1214.0,1103,0
161093,126457,1271,1550,5715.0,0815,0
17295,176800,1238,4751,3394.0,0621,0
261672,67897,1349,184,1360.0,1111,0
269263,981872,656,4188,2707.0,1111,0
386826,747668,602,1485,7452.0,1109,0
280856,727941,389,2963,6803.0,1108,0
89380,840521,420,1986,2158.0,0603,0
383352,675859,737,423,3268.0,1111,0
89020,297118,1467,1253,7907.0,0822,0
417019,897158,1349,184,1360.0,1006,0
325173,260809,1553,2239,864.0,1017,0
133389,254062,1214,1352,5135.0,1103,0
18109,1016046,602,420,4953.0,1111,0
4313,390947,389,2676,3997.0,1111,0
118289,968643,1389,104,8118.0,1011,0
334353,652795,154,2594,6439.0,0814,0
24570,130356,387,4117,4540.0,1111,0
334190,229854,748,890,4978.0,1111,0
219883,739602,760,962,4053.0,1111,0
175334,1059899,614,2385,5795.0,0703,0
331039,737103,1142,4504,6307.0,1110,0
326278,2245,119,1727,3968.0,0617,0
177097,258882,1142,1138,4104.0,1111,0
374108,643969,464,2653,8076.0,1029,0
293478,831737,273,3614,7573.0,0523,0
345773,491277,1591,1134,1906.0,1111,0
138146,825672,1095,4667,4741.0,1010,0
302388,978902,1208,207,982.0,1111,0
273940,1113157,302,3828,1446.0,1110,0
294168,41469,407,2324,2103.0,0529,0
10336,428511,2,4548,3827.0,1029,0
241854,241139,320,114,2809.0,0731,0
109524,193969,380,2802,2070.0,1107,0
46274,194127,662,1815,7169.0,1027,0
22752,51332,656,3669,2587.0,1111,0
335122,173893,825,2823,1128.0,1111,0
384321,525050,1505,1967,1547.0,0625,0
138372,821217,766,1891,7775.0,0713,0
206483,358034,1095,931,4176.0,1110,0
396153,1059984,835,798,385.0,0703,0
203138,99933,1401,4677,3832.0,0702,0
256169,334172,177,4945,7069.0,0728,0
150437,828591,662,1362,1654.0,1102,0
13347,103639,121,4708,3043.0,0902,0
179219,1098474,1142,4173,5376.0,1030,0
348785,172567,1611,232,7479.0,1110,0
24015,933953,35,2956,4290.0,0715,0
187274,773609,662,2676,3997.0,1107,0
2598,1055281,1023,1595,5800.0,0712,0
321351,1090803,389,4173,5376.0,0731,0
23222,1050076,1467,2217,3012.0,1109,0
191857,1086857,464,3008,2175.0,0728,0
356426,586255,1326,2617,6483.0,1027,0
232338,540818,609,3551,4928.0,0927,3
102295,183638,1553,3828,1446.0,1111,0
11241,357248,748,606,376.0,1111,0
409541,994894,1036,4099,6555.0,0925,0
397127,1025591,1077,1503,4996.0,0811,0
326557,592540,1414,168,3730.0,0730,0
378085,1091865,1238,3760,3738.0,0820,0
143859,1061521,602,2336,4382.0,0524,0
295801,73693,119,2829,3165.0,0819,2
292037,689704,35,965,3791.0,0708,0
344289,650739,184,534,6889.0,1014,0
250568,231580,602,1485,7452.0,1111,0
339973,347108,1058,3110,5502.0,0613,0
350386,309824,1577,1501,2459.0,0716,0
215910,1059698,1620,2560,2116.0,0909,0
312656,296339,1397,1138,4104.0,0627,0
393508,1083946,420,1,1662.0,0702,3
323923,525842,707,1010,5056.0,0729,2
92496,929606,389,4173,5376.0,1111,0
345712,591048,664,2770,2464.0,1108,0
70932,437216,407,3163,3881.0,0909,0
220365,163064,1130,1679,7931.0,1104,0
274226,1107967,1368,1874,1886.0,1110,0
9973,525169,1028,2928,4290.0,1111,0
234350,428983,177,4490,6400.0,0929,2
167754,225851,1181,4760,247.0,1031,0
160280,719673,662,2958,6444.0,0621,0
95858,445155,384,796,4329.0,0827,0
324318,411667,1036,965,3791.0,1010,0
114771,364149,1023,84,767.0,0828,0
210439,202822,389,2175,7935.0,0901,3
106418,904035,1661,1781,1571.0,0613,0
13905,516823,1505,3828,1446.0,0704,0
223056,294589,1095,2171,1522.0,0904,0
269279,355293,1637,1580,8112.0,1014,0
281207,580033,4,2371,6065.0,1105,3
89180,223215,387,3491,3969.0,1010,0
16363,653379,40,4644,8235.0,0528,0
142202,685463,1208,4990,994.0,1111,0
46987,217506,154,3659,3103.0,1101,0
150198,229483,1438,3255,7141.0,0724,0
146474,1083798,464,3721,6127.0,1111,0
404000,124978,1577,434,8010.0,0526,0
282836,524552,1505,944,7370.0,0519,2
223481,353582,1577,3931,5172.0,1111,0
401848,136511,662,331,4094.0,0803,0
394318,985118,1603,3368,5603.0,0711,0
333715,831820,1553,331,4094.0,1111,0
3542,544794,295,4357,7848.0,1111,0
284838,69947,1238,1102,1214.0,0715,0
335922,1004122,1467,2781,5683.0,1106,0
287969,1042727,1397,2292,7537.0,0801,0
16632,891444,821,3760,3738.0,0920,0
56795,631714,1271,3955,1422.0,0620,0
292290,1110153,1075,1421,3698.0,0705,0
106224,220552,1326,4242,210.0,1111,0
348694,348976,199,4255,1573.0,0724,0
378132,922407,833,380,8303.0,0609,0
195811,1064797,946,4760,247.0,1111,0
50030,1029066,1238,144,3945.0,0525,2
338260,201949,786,2366,5765.0,0806,2
366801,882206,1213,546,2276.0,0903,2
326947,1078724,302,2206,6320.0,0620,0
112479,959310,351,1506,4888.0,1111,0
416645,191107,407,3734,2045.0,1021,0
203868,229502,662,683,2545.0,0920,0
180290,1001781,389,471,3431.0,1111,0
369648,262382,662,2008,3983.0,0703,0
14303,792142,1401,557,1147.0,1109,0
156903,438935,662,1393,4705.0,0829,0
236534,666234,276,4555,4913.0,1027,2
212687,798773,1142,1102,1214.0,1111,0
298901,248635,1028,2639,7063.0,1020,0
